index	actual_p	real_lower_num	real_upper_num	imag_lower_num	imag_upper_num	denominator	cell_status	strict_margin_num
14362	-779872087	-21025309862622693682279535502886719351704873466922763310034264023439100608512	-21025309862622693682279535502886719351704873464582515037017707950009487458304	-1171013905911514403787390320640	1169427795236180010310175817728	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3383203215802638874245740911796073099873961145274953602270620549120
14363	1852134791	49933455187655213404711843821265788722549068237403832823818358519760978706432	49933455187655213404711843821265788722549068242864231594601260239806653267968	-2731630753561874580965689393152	2728613274716116466545622777856	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11558956730475350978858669291574868788833339517978212619022285930496
14364	-81674018	-2201927168017150273827800895733904242160892892313999933931291923274717462528	-2201927168017150273827800895733904242160892891345234481938026521898971561984	-484073240986811355619148169216	484924324763820054558141317120	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12125222244101970698843898903678715969128628370656351839091324616704
14365	621197806	16747459714798512738363911241806782766681526196825037396733537560513730314240	16747459714798512738363911241806782766681526201969568029367528969792175210496	-2570466434697409136427259658240	2574025512310354604717594640384	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8767496359995790866514796656797645378256269036758284655573443018752
14366	-792566834	-21367559576273392757821430237412196288514413093213870517490821113005469597696	-21367559576273392757821430237412196288514413091141094664212362515221248475136	-1034685759085211901014124265472	1037896666062108356102143868928	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11999014958887535891670694433849281063378441461675278328737411629056
14367	-1956161511	-52738010001115284629166303853576530500193695682707954978168325815164477636608	-52738010001115284629166303853576530500193695678414778921926627021814314827776	-2146162486232345047205584830464	2147129626888036750545349771264	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5702448357389065776425920818499526715911162409756256089704662827008
14368	-338545008	-9127155372770500207200133742522478420474330574205510717242482290945272315904	-9127155372770500207200133742522478420474330574056648427518415312888652627968	-73966917347301471425222672384	74663258619399497829853429760	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	819559812865849134782210685599017210239214984967605530256245522432
14369	1804900406	48660018685427121386266216967179077222493268477763793223555993926379715428352	48660018685427121386266216967179077222493268482121264790588077157757451501568	-2178039442243943589284237279232	2179470810414367310227089391616	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13331388575863355095524287053834282319621422243298542549670073204736
14370	-649173411	-17501680550550520371118231176564810825488578020738170119047643984815326232576	-17501680550550520371118231176564810825488578018603690691936054713954101886976	-1066524029470582774959186116608	1067607227004957482699722850304	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1221715448793414513997692186386490137160690815673405965634589687808
14371	1068692961	28811905225100385814702199299477287437979300786495500648528982421437748871168	28811905225100385814702199299477287437979300791872880065427308326798000914432	-2686523313380413537199052554240	2690740046639229363760427696128	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6461060473070394834432113211753411610804553312333534876964959027200
14372	-281862350	-7598993920013367642611742149949957100690833704643510797356930024013459095552	-7598993920013367642611742149949957100690833703615285537851738701308964634624	-514364086323075504220586115072	513899858808343486617498943488	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10015593839658699707370657046397200466207179019252830763532662341632
14373	-936559104	-25249583491212141918905719393320808082063031385035201142033671971747793993728	-25249583491212141918905719393320808082063031379157616578011597099061114568704	-2940417078312599497954144813056	2937476970719296719801259393024	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10217725813360955662400728291460326314482992822732429193441966030848
14374	807491552	21769929165453853098760313152806097312429804123413609181892187124558119043072	21769929165453853098760313152806097312429804125970342219278774073560716541952	-1278559946824431815169251737600	1277786234299878452497439784960	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2839128886747003714314708228817556225626750737427628452167389544448
14375	-576806166	-15550663483999805467626831942543198184646363042059479105034841629238176514048	-15550663483999805467626831942543198184646363036347198221883592691384120770560	-2858751721345992067944393211904	2853490476179029201776071933952	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2123806550357396173798258894460090844313004698505925487922214076416
14376	255826327060385905316050527	6897064133601040521138027161272455488974857193286851557163036982055386748927495550175304220672	6897064133601040521138027161272455488974857193286851557163080574880649790708271360233781067776	-21770229542034358724732641720926208	21822887217201047530464021909078016	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9611776155247034643470424693035639432368879535365104529379791208448
14377	-1829814083	-49331690079089102410996171115100935225672371910239020501925692030989933477888	-49331690079089102410996171115100935225672371904354163040172815549188221698048	-2941964503361706223297768718336	2943318500279674607973439635456	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4087921565829558510632452065102163544903093086637464373581450313728
14378	-703355431	-18962424919380171889829550904399534071232639875885629668010679775955183992832	-18962424919380171889829550904399534071232639873179570113385293831292879634432	-1352991091686465304197561581568	1353184519817603644865514569728	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1910553238449538890948168310194049513858213015692975607089958223872
14379	556441012	15001620001200008223940440160644073231114765987775884315902390363934932598784	15001620001200008223940440160644073231114765994206441221222753538165614575616	-3213228114470115176035039313920	3217057991466654321260508479488	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7744652393723773979937109418719686961325824764728032840559414476800
14380	-153516816	-4138805183717968258462111577211770500092090559129838699759587470987564679168	-4138805183717968258462111577211770500092090557975034071237466015174634766336	-577382971447946893839669657600	577344285821719225706079059968	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1632783088753382256504953673930434328769320829626945181128847261696
14381	504907591	13612281717785599135547229943029959448454725167679606111673220222666575708160	13612281717785599135547229943029959448454725173925477837382695727135744589824	-3122703749097371743433040855040	3123051919733420756635356233728	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6066064096288492605615729898828702705994131771748589590883820634112
